date,close,high,low,open,volume,tic,day
2009-01-02,39.2242546081543,52.90999984741211,49.45000076293945,51.310001373291016,4366900,AEM,4
2009-01-02,6.13452672958374,7.179999828338623,6.889999866485596,7.179999828338623,13300,AGI,4
2009-01-02,23.45492172241211,28.07999992370605,27.299999237060547,27.43000030517578,1154600,AU,4
2009-01-02,20.571428298950195,20.571428298950195,20.571428298950195,20.571428298950195,0,BRPHF,4
2009-01-02,4.931876182556152,7.679999828338623,7.429999828338623,7.449999809265137,201800,CNK,4
2009-01-02,1.350000023841858,1.4600000381469729,1.0499999523162842,1.0800000429153442,32700,CORT,4
2009-01-02,2.25,2.400000095367432,2.039999961853028,2.039999961853028,4900,CPRX,4
2009-01-02,1.3959641456604004,1.399999976158142,1.399999976158142,1.399999976158142,100,DRS,4
2009-01-02,5.21999979019165,5.25,4.940000057220459,5.03000020980835,398600,EXEL,4
2009-01-02,0.7300000190734863,0.7300000190734863,0.6700000166893005,0.699999988079071,12866900,FMCC,4
2009-01-02,0.7300000190734863,0.7599999904632568,0.699999988079071,0.75,13385900,FNMA,4
2009-01-02,0.9200000166893004,0.9200000166893004,0.7900000214576721,0.800000011920929,58154,FNMAS,4
2009-01-02,0.8999999761581421,0.8999999761581421,0.7599999904632568,0.7599999904632568,46150,FNMAT,4
2009-01-02,1.8475819826126096,2.470000028610229,2.150000095367432,2.150000095367432,24000,GGAL,4
2009-01-02,9.329031944274902,11.119999885559082,10.609999656677246,10.970000267028809,1317800,HMY,4
2009-01-02,5.681742191314697,6.360000133514404,6.039999961853027,6.159999847412109,1527000,IAG,4
2009-01-02,4.900000095367432,5.0,4.599999904632568,4.599999904632568,12520,INSM,4
2009-01-02,16.118135452270508,19.01000022888184,18.049999237060547,18.18000030517578,8318200,KGC,4
2009-01-02,18.709999084472656,19.100000381469727,18.100000381469727,18.100000381469727,223200,LRN,4
2009-01-02,4.2671427726745605,4.357142925262451,4.199999809265137,4.217143058776856,6605200,NFLX,4
2009-01-02,1.399999976158142,1.409999966621399,1.2799999713897705,1.309999942779541,707800,NGD,4
2009-01-02,9.600000381469728,9.68000030517578,9.31999969482422,9.550000190734863,1351000,NTDOY,4
2009-01-02,3.0,3.0,3.0,3.0,0,SAFS,4
2009-01-02,16.29909896850586,17.299999237060547,15.829999923706056,15.84000015258789,1017000,SSRM,4
2009-01-02,8.345132827758789,9.085000038146973,9.085000038146973,9.085000038146973,0,THLLY,4
2009-01-05,38.22343826293945,51.0099983215332,47.68999862670898,48.27000045776367,5618900,AEM,0
2009-01-05,5.3797783851623535,6.699999809265137,6.130000114440918,6.699999809265137,6500,AGI,0
2009-01-05,22.180194854736328,26.600000381469727,25.61000061035156,26.13999938964844,2155000,AU,0
2009-01-05,20.571428298950195,20.571428298950195,20.571428298950195,20.571428298950195,0,BRPHF,0
2009-01-05,5.080543041229248,7.96999979019165,7.519999980926514,7.690000057220459,128200,CNK,0
2009-01-05,1.1699999570846558,1.3700000047683716,1.1299999952316284,1.3700000047683716,14500,CORT,0
2009-01-05,2.25,2.369999885559082,2.25,2.369999885559082,2600,CPRX,0
2009-01-05,1.3959641456604004,1.399999976158142,1.2999999523162842,1.2999999523162842,400,DRS,0
2009-01-05,5.159999847412109,5.230000019073486,4.929999828338623,5.21999979019165,516300,EXEL,0
2009-01-05,0.8199999928474426,0.8799999952316284,0.7300000190734863,0.7300000190734863,25662900,FMCC,0
2009-01-05,0.8199999928474426,0.8500000238418579,0.7400000095367432,0.7400000095367432,42676400,FNMA,0
2009-01-05,0.9800000190734864,1.1100000143051147,0.8999999761581421,0.8999999761581421,1392531,FNMAS,0
2009-01-05,0.959999978542328,0.98989999294281,0.8899999856948853,0.8899999856948853,1368140,FNMAT,0
2009-01-05,1.8475819826126096,2.490000009536743,2.200000047683716,2.470000028610229,50600,GGAL,0
2009-01-05,9.075949668884276,10.670000076293944,10.15999984741211,10.390000343322754,2139500,HMY,0
2009-01-05,5.309779167175293,5.96999979019165,5.670000076293945,5.96999979019165,1857300,IAG,0
2009-01-05,5.0,5.099999904632568,4.699999809265137,4.900000095367432,15270,INSM,0
2009-01-05,15.389044761657717,18.06999969482422,17.329999923706055,17.799999237060547,9649100,KGC,0
2009-01-05,18.739999771118164,19.11000061035156,18.25,18.75,162600,LRN,0
2009-01-05,4.562857151031494,4.562857151031494,4.302856922149658,4.32714319229126,13044500,NFLX,0
2009-01-05,1.309999942779541,1.350000023841858,1.2200000286102295,1.3300000429153442,703900,NGD,0
2009-01-05,9.649999618530272,9.81999969482422,9.520000457763672,9.65999984741211,1623000,NTDOY,0
2009-01-05,3.0,3.0,3.0,3.0,0,SAFS,0
2009-01-05,15.384597778320312,16.780000686645508,15.640000343322754,15.699999809265137,1136500,SSRM,0
2009-01-05,8.345132827758789,9.085000038146973,9.085000038146973,9.085000038146973,0,THLLY,0
2009-01-06,39.69387435913086,52.36000061035156,48.900001525878906,49.209999084472656,4968500,AEM,1
2009-01-06,5.248136043548584,6.119999885559082,5.980000019073486,6.119999885559082,700,AGI,1
2009-01-06,23.20846366882324,27.81999969482422,26.21999931335449,26.59000015258789,1992900,AU,1
2009-01-06,28.571428298950195,28.571428298950195,28.571428298950195,28.571428298950195,147,BRPHF,1
2009-01-06,5.287383556365967,8.229999542236328,7.900000095367432,7.949999809265137,161900,CNK,1
2009-01-06,1.159999966621399,1.2999999523162842,1.149999976158142,1.2999999523162842,4200,CORT,1
2009-01-06,2.2699999809265137,2.299999952316284,2.25,2.299999952316284,2600,CPRX,1
2009-01-06,1.3959641456604004,1.399999976158142,1.2999999523162842,1.2999999523162842,2750,DRS,1
2009-01-06,5.210000038146973,5.300000190734863,5.119999885559082,5.25,765400,EXEL,1
2009-01-06,0.8600000143051147,0.8600000143051147,0.7900000214576721,0.8600000143051147,18440600,FMCC,1
2009-01-06,0.8500000238418579,0.8600000143051147,0.800000011920929,0.8500000238418579,28811300,FNMA,1
2009-01-06,1.830000042915344,2.0,0.9399999976158142,0.9399999976158142,956856,FNMAS,1
2009-01-06,1.7799999713897705,1.909999966621399,1.0,1.0299999713897705,203175,FNMAT,1
2009-01-06,1.7559659481048584,2.5,2.299999952316284,2.4800000190734863,102000,GGAL,1
2009-01-06,9.459935188293455,11.140000343322754,10.229999542236328,10.289999961853027,2482600,HMY,1
2009-01-06,5.486461162567139,6.050000190734863,5.559999942779541,5.559999942779541,2719700,IAG,1
2009-01-06,4.900000095367432,5.0,4.800000190734863,5.0,25130,INSM,1
2009-01-06,15.935861587524414,18.670000076293945,17.3700008392334,17.549999237060547,10319900,KGC,1
2009-01-06,17.18000030517578,18.93000030517578,16.229999542236328,18.520000457763672,324600,LRN,1
2009-01-06,4.705714225769043,4.75,4.590000152587891,4.591429233551025,12065900,NFLX,1
2009-01-06,1.4800000190734863,1.5800000429153442,1.2699999809265137,1.2799999713897705,1196200,NGD,1
2009-01-06,9.892000198364258,9.960000038146973,9.753999710083008,9.789999961853027,1899000,NTDOY,1
2009-01-06,3.0,3.0,3.0,3.0,0,SAFS,1
2009-01-06,16.727773666381836,18.56999969482422,15.899999618530272,16.100000381469727,1875900,SSRM,1
2009-01-06,8.345132827758789,9.085000038146973,9.085000038146973,9.085000038146973,0,THLLY,1
2009-01-07,36.08323287963867,50.93999862670898,46.31999969482422,50.720001220703125,5098600,AEM,2
2009-01-07,5.564076900482178,6.480000019073486,6.340000152587891,6.480000019073486,1100,AGI,2
2009-01-07,21.67030143737793,27.43000030517578,25.170000076293945,27.350000381469727,1909300,AU,2
2009-01-07,28.571428298950195,28.571428298950195,28.571428298950195,28.571428298950195,0,BRPHF,2
2009-01-07,5.229209899902344,8.180000305175781,7.860000133514404,8.09000015258789,157900,CNK,2
2009-01-07,1.2000000476837158,1.2300000190734863,1.149999976158142,1.159999966621399,7000,CORT,2
2009-01-07,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,0,CPRX,2
2009-01-07,1.3959641456604004,1.399999976158142,1.399999976158142,1.399999976158142,250,DRS,2
2009-01-07,4.929999828338623,5.119999885559082,4.840000152587891,5.090000152587891,710900,EXEL,2
2009-01-07,0.75,0.8299999833106995,0.75,0.8100000023841858,14117600,FMCC,2
2009-01-07,0.75,0.8299999833106995,0.75,0.8100000023841858,32139400,FNMA,2
2009-01-07,2.5,3.2100000381469727,1.7300000190734863,1.850000023841858,1810658,FNMAS,2
2009-01-07,2.069999933242798,3.0799999237060547,1.6299999952316284,1.6299999952316284,8230974,FNMAT,2
2009-01-07,1.6414467096328735,2.4800000190734863,2.059999942779541,2.259999990463257,110500,GGAL,2
2009-01-07,8.82287311553955,10.81999969482422,9.93000030517578,10.789999961853027,2856800,HMY,2
2009-01-07,5.030806064605713,5.849999904632568,5.360000133514404,5.789999961853027,2044500,IAG,2
2009-01-07,4.900000095367432,4.900000095367432,4.699999809265137,4.900000095367432,17030,INSM,2
2009-01-07,14.70335292816162,18.239999771118164,16.75,18.239999771118164,8676700,KGC,2
2009-01-07,16.020000457763672,17.030000686645508,15.479999542236328,16.950000762939453,517300,LRN,2
2009-01-07,4.67285680770874,4.734285831451416,4.5714287757873535,4.715713977813721,10133900,NFLX,2
2009-01-07,1.3799999952316284,1.4900000095367432,1.350000023841858,1.4900000095367432,686700,NGD,2
2009-01-07,9.43000030517578,9.800000190734863,9.324000358581545,9.800000190734863,2715000,NTDOY,2
2009-01-07,3.0,3.0,3.0,3.0,0,SAFS,2
2009-01-07,15.603694915771484,17.799999237060547,16.139999389648438,16.969999313354492,1597500,SSRM,2
2009-01-07,8.345132827758789,9.085000038146973,9.085000038146973,9.085000038146973,0,THLLY,2
2009-01-08,38.75463485717773,50.91999816894531,47.58000183105469,48.59999847412109,5307900,AEM,3
2009-01-08,5.625509738922119,6.409999847412109,6.409999847412109,6.409999847412109,1500,AGI,3
2009-01-08,22.783559799194336,26.920000076293945,25.280000686645508,25.96999931335449,2682700,AU,3
2009-01-08,37.0,38.42856979370117,37.0,38.42856979370117,140,BRPHF,3
2009-01-08,5.384339809417725,8.40999984741211,7.96999979019165,8.109999656677246,159300,CNK,3
2009-01-08,1.2999999523162842,1.340000033378601,1.1699999570846558,1.2999999523162842,12200,CORT,3
2009-01-08,2.450000047683716,2.4800000190734863,2.400000095367432,2.400000095367432,6100,CPRX,3
2009-01-08,1.3959641456604004,1.399999976158142,1.399999976158142,1.399999976158142,0,DRS,3
2009-01-08,5.170000076293945,5.170000076293945,4.800000190734863,4.809999942779541,551500,EXEL,3
2009-01-08,0.7799999713897705,0.8100000023841858,0.699999988079071,0.75,15024700,FMCC,3
2009-01-08,0.7900000214576721,0.800000011920929,0.699999988079071,0.7400000095367432,26684600,FNMA,3
2009-01-08,2.3399999141693115,2.5,2.150000095367432,2.4800000190734863,376390,FNMAS,3
2009-01-08,2.1798999309539795,2.490000009536743,1.9801000356674197,2.490000009536743,96519,FNMAT,3
2009-01-08,1.656716227531433,2.309999942779541,2.150000095367432,2.150000095367432,235000,GGAL,3
2009-01-08,9.041046142578123,10.6899995803833,10.289999961853027,10.5,2518600,HMY,3
2009-01-08,5.328376770019531,5.849999904632568,5.619999885559082,5.670000076293945,2627900,IAG,3
2009-01-08,5.0,5.0,4.699999809265137,4.900000095367432,18780,INSM,3
2009-01-08,15.796992301940918,18.25,17.360000610351562,17.520000457763672,8036800,KGC,3
2009-01-08,16.510000228881836,16.969999313354492,15.350000381469728,15.9399995803833,95000,LRN,3
2009-01-08,4.735713958740234,4.79714298248291,4.485713958740234,4.618570804595947,8175300,NFLX,3
2009-01-08,1.6399999856948853,1.6399999856948853,1.399999976158142,1.399999976158142,546500,NGD,3
